Row_ID,TP_entities,FP_entities,FN_entities,TP_rel,FP_rel,FN_rel,TP_entity_pairs,FP_entity_pairs,FN_entity_pairs,TP_relation_pairs,FP_relation_pairs,FN_relation_pairs
217,1,2,1,0,3,1,"('santa catalina island', 'location')","('u.s. border patrol agents', 'person'); ('mexican nationals', 'person')","('border patrol agents', 'person')",,"('u.s. border patrol agents', 'mexican nationals'); ('mexican nationals', 'santa catalina island'); ('u.s. border patrol agents', 'santa catalina island')","('border patrol agents', 'santa catalina island')"
218,1,0,1,0,0,1,"(""swami's beach"", 'location')",,"(""sheriff's deputies and border patrol agents"", 'person')",,,"(""sheriff's deputies and border patrol agents"", ""swami's beach"")"
219,1,1,1,0,1,1,"('mexican nationals', 'person')","('u.s.', 'location')","('border patrol agents', 'person')",,"('mexican nationals', 'u.s.')","('border patrol agents', 'mexican nationals')"
220,1,0,0,0,0,1,"('zhivargo mcbride', 'person')",,,,,"('zhivargo mcbride', 'alien smuggling')"
221,2,0,0,0,0,2,"('orlando magrinat', 'person'); ('carlos regalado amechazurra', 'person')",,,,,"('orlando magrinat', 'alien smuggling charges'); ('carlos regalado amechazurra', 'alien smuggling charges')"
222,1,0,0,0,0,1,"('los angeles', 'location')",,,,,"('ice hsi', 'los angeles')"
223,1,0,0,0,0,1,"('two men', 'person')",,,,,"('two men', 'boat')"
224,0,1,1,0,1,1,,"('migrants', 'person')","('three migrants', 'person')",,"('migrants', 'shore')","('three migrants', 'shore')"
225,0,2,2,0,0,1,,"('tortola', 'location'); ('st. john', 'location')","('cbp amo agents', 'person'); ('tortola and st. john', 'location')",,,"('cbp amo agents', 'vessel')"
226,0,4,2,0,4,1,,"('captain of the vessel', 'person'); ('four aliens', 'person'); ('st. thomas', 'location'); ('united states', 'location')","('hsi st. thomas', 'person'); ('captain', 'person')",,"('captain of the vessel', 'four aliens'); ('captain of the vessel', 'st. thomas'); ('four aliens', 'united states'); ('captain of the vessel', 'united states')","('hsi st. thomas', 'captain')"
227,1,2,0,0,1,1,"('border patrol agents', 'person')","('mexican nationals', 'person'); ('mexico', 'location')",,,"('mexican nationals', 'mexico')","('border patrol agents', 'smuggling boat')"
228,0,3,1,0,3,1,,"('male driver', 'person'); ('female passenger', 'person'); ('u.s.', 'location')","('male driver and female passenger', 'person')",,"('male driver', 'female passenger'); ('male driver', 'u.s.'); ('female passenger', 'u.s.')","('male driver and female passenger', 'suv')"
229,7,0,1,1,10,12,"('homero zamorano, jr.', 'person'); ('guatemala', 'location'); ('honduras', 'location'); ('el salvador', 'location'); ('mexico', 'location'); ('united states', 'location'); ('adults and children', 'smuggled_items')",,"('human smuggling organization', 'organization')","('homero zamorano, jr.', 'adults and children')","('homero zamorano, jr.', 'guatemala'); ('homero zamorano, jr.', 'honduras'); ('homero zamorano, jr.', 'el salvador'); ('homero zamorano, jr.', 'mexico'); ('homero zamorano, jr.', 'united states'); ('guatemala', 'adults and children'); ('honduras', 'adults and children'); ('el salvador', 'adults and children'); ('mexico', 'adults and children'); ('united states', 'adults and children')","('homero zamorano, jr.', 'human smuggling organization'); ('human smuggling organization', 'adults and children'); ('human smuggling organization', 'guatemala'); ('human smuggling organization', 'honduras'); ('human smuggling organization', 'el salvador'); ('human smuggling organization', 'mexico'); ('human smuggling organization', 'united states'); ('adults and children', 'guatemala'); ('adults and children', 'honduras'); ('adults and children', 'el salvador'); ('adults and children', 'mexico'); ('adults and children', 'united states')"
230,4,0,0,4,1,1,"('defendant', 'person'); ('migrants', 'smuggled_items'); ('trailer', 'means_of_transportation'); ('san antonio', 'location')",,,"('defendant', 'trailer'); ('defendant', 'migrants'); ('migrants', 'san antonio'); ('trailer', 'san antonio')","('trailer', 'migrants')","('migrants', 'trailer')"
231,1,0,1,0,1,1,"('migrants', 'smuggled_items')",,"('hospitals', 'location')",,"('none', 'none')","('migrants', 'hospitals')"
232,2,1,1,1,2,0,"('laredo', 'location'); ('san antonio', 'location')","('highway', 'routes')","('highway between laredo and san antonio', 'routes')","('laredo', 'san antonio')","('highway', 'laredo'); ('highway', 'san antonio')",
233,2,1,3,1,2,8,"('jaquez', 'person'); ('nuevo laredo', 'location')","('truck with trailer', 'means_of_transportation')","('truck', 'means_of_transportation'); ('trailer', 'means_of_transportation'); ('plaza', 'location')","('jaquez', 'nuevo laredo')","('jaquez', 'truck with trailer'); ('truck with trailer', 'nuevo laredo')","('jaquez', 'truck'); ('jaquez', 'trailer'); ('jaquez', 'plaza'); ('truck', 'plaza'); ('truck', 'nuevo laredo'); ('trailer', 'plaza'); ('trailer', 'nuevo laredo'); ('plaza', 'nuevo laredo')"
234,2,0,4,0,1,8,"('jaquez', 'person'); ('f-150', 'means_of_transportation')",,"(""f-150's occupants"", 'person'); ('driver', 'person'); ('trailer', 'means_of_transportation'); ('truck', 'means_of_transportation')",,"('jaquez', 'f-150')","(""f-150's occupants"", 'f-150'); (""f-150's occupants"", 'trailer'); (""f-150's occupants"", 'truck'); ('driver', 'truck'); ('jaquez', 'truck'); ('f-150', 'trailer'); ('f-150', 'truck'); ('trailer', 'truck')"
235,3,0,0,3,0,0,"('jaquez', 'person'); ('aliens', 'smuggled_items'); ('trailer', 'means_of_transportation')",,,"('jaquez', 'aliens'); ('jaquez', 'trailer'); ('aliens', 'trailer')",,
236,3,0,0,2,0,0,"('jaquez', 'person'); ('truck', 'means_of_transportation'); ('san antonio', 'location')",,,"('jaquez', 'truck'); ('truck', 'san antonio')",,
237,3,0,0,3,0,0,"('jaquez', 'person'); ('descargas', 'person'); ('whatsapp', 'means_of_communication')",,,"('descargas', 'jaquez'); ('descargas', 'whatsapp'); ('jaquez', 'whatsapp')",,
238,2,0,0,1,0,0,"('descargas', 'person'); ('jaquez', 'person')",,,"('descargas', 'jaquez')",,
239,3,0,0,3,0,0,"('abdullah yusuf', 'person'); ('flatbed trailer', 'means_of_transportation'); ('interstate 35', 'routes')",,,"('abdullah yusuf', 'flatbed trailer'); ('abdullah yusuf', 'interstate 35'); ('flatbed trailer', 'interstate 35')",,
240,2,0,0,1,0,0,"('yusuf', 'person'); ('brokerage company', 'organization')",,,"('yusuf', 'brokerage company')",,
241,3,0,0,3,0,0,"('sai deshpande', 'person'); ('auburn road', 'routes'); ('laredo', 'location')",,,"('sai deshpande', 'auburn road'); ('sai deshpande', 'laredo'); ('auburn road', 'laredo')",,
242,4,1,1,4,4,1,"('yusuf', 'person'); ('trailer', 'means_of_transportation'); ('tractor', 'means_of_transportation'); ('dallas', 'location')","('flying j', 'location')","('flying j', 'organization')","('yusuf', 'trailer'); ('yusuf', 'tractor'); ('yusuf', 'flying j'); ('yusuf', 'dallas')","('trailer', 'flying j'); ('tractor', 'flying j'); ('trailer', 'dallas'); ('tractor', 'dallas')","('trailer', 'tractor')"
243,5,1,1,4,4,5,"('yusuf', 'person'); ('usa trucking', 'organization'); ('trailer', 'means_of_transportation'); ('north carolina', 'location'); ('dallas', 'location')","('auburn road', 'location')","('auburn road', 'routes')","('usa trucking', 'trailer'); ('yusuf', 'auburn road'); ('yusuf', 'north carolina'); ('yusuf', 'dallas')","('yusuf', 'trailer'); ('usa trucking', 'auburn road'); ('usa trucking', 'north carolina'); ('usa trucking', 'dallas')","('usa trucking', 'yusuf'); ('trailer', 'auburn road'); ('trailer', 'north carolina'); ('auburn road', 'north carolina'); ('north carolina', 'dallas')"
244,1,0,1,0,0,1,"('united states', 'location')",,"('smuggled individuals', 'smuggled_items')",,,"('smuggled individuals', 'united states')"
245,2,1,1,0,2,3,"('tractor', 'means_of_transportation'); ('trailer', 'means_of_transportation')","('alien', 'person')","('aliens', 'smuggled_items')",,"('alien', 'tractor'); ('alien', 'trailer')","('aliens', 'tractor'); ('aliens', 'trailer'); ('tractor', 'trailer')"
246,2,0,0,0,1,1,"('truck', 'means_of_transportation'); ('aliens', 'smuggled_items')",,,,"('truck', 'aliens')","('aliens', 'truck')"
247,2,1,1,1,1,1,"('yusuf', 'person'); ('trailer', 'means_of_transportation')","('phone call', 'means_of_communication')","('call', 'means_of_communication')","('yusuf', 'trailer')","('yusuf', 'phone call')","('yusuf', 'call')"
248,3,1,0,2,4,0,"('trailer', 'means_of_transportation'); ('i-35', 'routes'); ('dallas', 'location')","('he', 'person')",,"('trailer', 'i-35'); ('trailer', 'dallas')","('he', 'trailer'); ('he', 'i-35'); ('he', 'dallas'); ('i-35', 'dallas')",
249,1,1,1,1,0,0,"('united states', 'location')","('aliens', 'person')","('aliens', 'smuggled_items')","('aliens', 'united states')",,
250,2,0,0,1,0,0,"('cantu silva', 'person'); ('united states', 'location')",,,"('cantu silva', 'united states')",,
251,2,0,0,1,0,0,"('cantu silva', 'person'); ('truck', 'means_of_transportation')",,,"('cantu silva', 'truck')",,
252,2,0,2,1,0,4,"('cantu silva', 'person'); ('truck', 'means_of_transportation')",,"('driver', 'person'); ('occupants', 'person')","('cantu silva', 'truck')",,"('driver', 'truck'); ('driver', 'cantu silva'); ('driver', 'occupants'); ('occupants', 'truck')"
253,3,0,0,1,2,2,"('jefferson', 'person'); ('driver', 'person'); ('trailer', 'means_of_transportation')",,,"('jefferson', 'driver')","('driver', 'trailer'); ('jefferson', 'trailer')","('driver', 'alien'); ('alien', 'trailer')"
254,3,0,1,2,1,4,"('cantu', 'person'); ('jefferson', 'person'); ('illegal aliens', 'smuggled_items')",,"('individual', 'person')","('cantu', 'illegal aliens'); ('jefferson', 'illegal aliens')","('cantu', 'jefferson')","('cantu', 'individual'); ('jefferson', 'individual'); ('individual', 'cantu'); ('individual', 'jefferson')"
255,3,0,1,2,1,2,"('cantu', 'person'); ('jefferson', 'person'); ('trailer', 'means_of_transportation')",,"('smugglers', 'person')","('cantu', 'trailer'); ('jefferson', 'trailer')","('cantu', 'jefferson')","('cantu', 'smugglers'); ('smugglers', 'trailer')"
256,3,0,0,3,0,0,"('ponce flores', 'person'); ('aliens', 'smuggled_items'); ('laredo, texas', 'location')",,,"('ponce flores', 'aliens'); ('ponce flores', 'laredo, texas'); ('aliens', 'laredo, texas')",,
257,2,0,1,1,0,2,"('ponce flores', 'person'); ('arizona', 'location')",,"('united states', 'location')","('ponce flores', 'arizona')",,"('ponce flores', 'united states'); ('united states', 'arizona')"
258,2,1,3,1,2,5,"('roadrunner inn', 'location'); ('houston', 'location')","('fu mei chen', 'person')","('miss fu mei chen', 'person'); ('defendant', 'person'); ('china', 'location')","('roadrunner inn', 'houston')","('fu mei chen', 'roadrunner inn'); ('fu mei chen', 'houston')","('miss fu mei chen', 'defendant'); ('miss fu mei chen', 'china'); ('miss fu mei chen', 'roadrunner inn'); ('defendant', 'roadrunner inn'); ('roadrunner inn', '6865 southwest freeway')"
259,1,0,0,0,0,0,"('motel', 'location')",,,,,
260,1,1,1,0,1,1,"('room 297', 'location')","('fu mei chen', 'person')","('miss fu mei chen', 'person')",,"('fu mei chen', 'room 297')","('miss fu mei chen', 'room 297')"
261,2,1,3,0,3,4,"('china', 'location'); ('united states', 'location')","('fu mei chen', 'person')","('defendant', 'person'); ('others', 'person'); ('miss fu mei chen', 'person')",,"('fu mei chen', 'china'); ('fu mei chen', 'united states'); ('china', 'united states')","('defendant', 'miss fu mei chen'); ('others', 'miss fu mei chen'); ('miss fu mei chen', 'united states'); ('miss fu mei chen', 'china')"
262,1,1,2,0,1,3,"('defendant', 'person')","('fu mei chen', 'person')","('miss fu mei chen', 'person'); ('smugglers', 'person')",,"('fu mei chen', 'defendant')","('miss fu mei chen', 'defendant'); ('miss fu mei chen', 'smugglers'); ('defendant', 'smugglers')"
263,1,4,2,0,5,3,"('roadrunner inn', 'location')","('she', 'person'); ('another smuggled alien', 'person'); ('the defendant', 'person'); ('another chinese national alien', 'person')","('defendant', 'person'); ('smugglers', 'person')",,"('she', 'the defendant'); ('another smuggled alien', 'she'); ('the defendant', 'roadrunner inn'); ('she', 'roadrunner inn'); ('another chinese national alien', 'roadrunner inn')","('smuggled alien', 'roadrunner inn'); ('defendant', 'smuggled alien'); ('defendant', 'smugglers')"
264,2,0,4,1,0,5,"('fu mei chen', 'person'); ('roadrunner inn', 'location')",,"('male alien', 'person'); ('smugglers', 'person'); ('bathroom', 'location'); ('room 297', 'location')","('fu mei chen', 'roadrunner inn')",,"('male alien', 'roadrunner inn'); ('fu mei chen', 'smugglers'); ('fu mei chen', 'bathroom'); ('fu mei chen', 'room 297'); ('bathroom', 'room 297')"
265,4,0,0,4,1,0,"('fu mei chen', 'person'); ('ship', 'means_of_transportation'); ('china', 'location'); ('guatemala', 'location')",,,"('fu mei chen', 'ship'); ('fu mei chen', 'china'); ('fu mei chen', 'guatemala'); ('ship', 'guatemala')","('ship', 'china')",
266,1,2,2,3,0,0,"('ship', 'means_of_transportation')","('chinese males', 'smuggled_items'); ('chinese females', 'smuggled_items')","('200 chinese males', 'smuggled_items'); ('13 chinese females', 'smuggled_items')","('ship', 'chinese males'); ('ship', 'chinese females'); ('chinese males', 'chinese females')",,
267,3,1,1,2,2,1,"('ms. chen', 'person'); ('defendant', 'person'); ('smaller boat', 'means_of_transportation')","('{tuple_delimiter)larger ship', 'means_of_transportation')","('larger ship', 'means_of_transportation')","('ms. chen', 'defendant'); ('defendant', 'smaller boat')","('defendant{tuple_delimiter)larger ship', 'the defendant resupplied the larger ship using the smaller boat'); ('smaller boat{tuple_delimiter)larger ship', 'the smaller boat was used to transport supplies to the larger ship')","('smaller boat', 'larger ship')"
268,2,1,1,1,2,1,"('ms. chen', 'person'); ('united states', 'location')","('the smuggling organization', 'organization')","('smuggling organization', 'organization')","('ms. chen', 'united states')","('ms. chen', 'the smuggling organization'); ('the smuggling organization', 'united states')","('ms. chen', 'smuggling organization')"
269,4,1,1,2,3,4,"('ms. chen', 'person'); ('defendant', 'person'); ('united states', 'location'); ('houston, texas', 'location')","('the organization', 'organization')","('organization', 'organization')","('ms. chen', 'defendant'); ('defendant', 'houston, texas')","('ms. chen', 'the organization'); ('the organization', 'houston, texas'); ('the organization', 'united states')","('ms. chen', 'united states'); ('ms. chen', 'organization'); ('ms. chen', 'houston, texas'); ('organization', 'houston, texas')"
270,4,0,0,4,2,0,"('defendant', 'person'); ('ms. chen', 'person'); ('sun suites motel', 'organization'); ('houston', 'location')",,,"('defendant', 'ms. chen'); ('defendant', 'sun suites motel'); ('ms. chen', 'sun suites motel'); ('sun suites motel', 'houston')","('defendant', 'houston'); ('ms. chen', 'houston')",
271,1,1,1,0,1,1,"('ri-bioa yang', 'person')","('smuggling fee', 'smuggled_items')","('defendant', 'person')",,"('ri-bioa yang', 'smuggling fee')","('he', 'ri-bioa yang')"
272,1,1,2,0,1,2,"('united states', 'location')","('yang', 'person')","(""mr. yang's family"", 'person'); ('mr. yang', 'person')",,"('yang', 'united states')","(""mr. yang's family"", 'mr. yang'); ('mr. yang', 'united states')"
273,1,1,1,0,1,1,"('defendant', 'person')","('yang', 'person')","('mr. yang', 'person')",,"('yang', 'defendant')","('mr. yang', 'defendant')"
274,1,1,3,0,1,4,"('new york', 'location')","('yang', 'person')","('mr. yang', 'person'); ('defendant', 'person'); ('new york broker', 'person')",,"('yang', 'new york')","('mr. yang', 'defendant'); ('mr. yang', 'new york broker'); ('defendant', 'new york broker'); ('new york broker', 'new york')"
275,2,0,0,1,0,4,"('contreras de velasquez', 'person'); ('victoria, texas', 'location')",,,"('contreras de velasquez', 'victoria, texas')",,"('contreras de velasquez', 'female passenger'); ('contreras de velasquez', 'undocumented woman'); ('female passenger', 'undocumented woman'); ('undocumented woman', 'victoria, texas')"
276,3,0,0,2,1,1,"('united states', 'location'); ('mexico', 'location'); ('el paso, texas', 'location')",,,"('united states', 'el paso, texas'); ('mexico', 'el paso, texas')","('united states', 'mexico')","('mexico', 'united states')"
277,2,1,1,1,2,1,"('juarez, mexico', 'location'); ('el paso, texas', 'location')","('he', 'person')","('united states', 'location')","('juarez, mexico', 'el paso, texas')","('he', 'juarez, mexico'); ('he', 'el paso, texas')","('el paso, texas', 'united states')"
278,4,0,0,4,0,0,"('cano', 'person'); ('pickup truck', 'means_of_transportation'); ('undocumented mexican nationals', 'smuggled_items'); ('united states', 'location')",,,"('cano', 'pickup truck'); ('cano', 'undocumented mexican nationals'); ('pickup truck', 'undocumented mexican nationals'); ('undocumented mexican nationals', 'united states')",,
279,2,1,1,1,2,2,"('freeman', 'person'); ('truck', 'means_of_transportation')","('miriam edith rivera-quintero', 'person')","('ms. miriam edith rivera-quintero', 'person')","('freeman', 'truck')","('miriam edith rivera-quintero', 'freeman'); ('miriam edith rivera-quintero', 'truck')","('freeman', 'ms. miriam edith rivera-quintero'); ('ms. miriam edith rivera-quintero', 'truck')"
280,1,1,1,0,1,1,"('united states', 'location')","('rivera-quintero', 'person')","('ms. rivera-quintero', 'person')",,"('rivera-quintero', 'united states')","('ms. rivera-quintero', 'united states')"
281,4,0,0,4,2,0,"('freeman', 'person'); ('laredo', 'location'); ('houston', 'location'); ('fm 2050', 'routes')",,,"('freeman', 'laredo'); ('freeman', 'houston'); ('freeman', 'fm 2050'); ('laredo', 'houston')","('fm 2050', 'laredo'); ('fm 2050', 'houston')",
282,4,0,0,2,2,2,"('pickup', 'means_of_transportation'); ('highway 59', 'routes'); ('fm 2050', 'routes'); ('houston', 'location')",,,"('pickup', 'highway 59'); ('pickup', 'fm 2050')","('highway 59', 'houston'); ('fm 2050', 'houston')","('pickup', 'houston'); ('highway 59', 'fm 2050')"
283,3,0,0,2,0,0,"('pickup', 'means_of_transportation'); ('houston', 'location'); ('border', 'location')",,,"('pickup', 'houston'); ('pickup', 'border')",,
284,2,0,1,1,0,1,"('laredo, texas', 'location'); ('individuals', 'smuggled_items')",,"('united states', 'location')","('individuals', 'laredo, texas')",,"('individuals', 'united states')"
285,2,0,1,0,0,2,"('rio grande river', 'location'); ('united states', 'location')",,"('individuals', 'person')",,,"('individuals', 'rio grande river'); ('individuals', 'united states')"
286,1,0,1,0,0,1,"('border patrol van', 'means_of_transportation')",,"('detainees', 'smuggled_items')",,,"('border patrol van', 'detainees')"
287,1,0,1,0,0,1,"('defendant', 'person')",,"('brush guide', 'person')",,,"('defendant', 'brush guide')"
288,1,0,1,0,0,2,"('nuevo laredo', 'location')",,"('defendant', 'person')",,,"('defendant', 'nuevo laredo'); ('defendant', 'aliens')"
289,2,0,2,1,0,2,"('defendant', 'person'); ('united states', 'location')",,"('relative', 'person'); ('brush guide', 'person')","('defendant', 'united states')",,"('defendant', 'relative'); ('defendant', 'brush guide')"
290,3,0,1,2,0,3,"('defendant', 'person'); ('firearms', 'smuggled_items'); ('undocumented aliens', 'smuggled_items')",,"('house', 'location')","('defendant', 'firearms'); ('defendant', 'undocumented aliens')",,"('defendant', 'house'); ('firearms', 'house'); ('undocumented aliens', 'house')"
291,1,1,1,0,1,1,"('aliens', 'smuggled_items')","('bedroom', 'location')","('bedrooms', 'location')",,"('aliens', 'bedroom')","('aliens', 'bedrooms')"
292,1,2,2,0,2,3,"('white trailer', 'means_of_transportation')","('18-wheeler tractor truck', 'means_of_transportation'); ('chevrolet tahoe', 'means_of_transportation')","('black 18-wheeler tractor truck', 'means_of_transportation'); ('black chevrolet tahoe', 'means_of_transportation')",,"('18-wheeler tractor truck', 'white trailer'); ('18-wheeler tractor truck', 'chevrolet tahoe')","('black 18-wheeler tractor truck', 'white trailer'); ('black 18-wheeler tractor truck', 'black chevrolet tahoe'); ('white trailer', 'black chevrolet tahoe')"
293,4,0,0,3,0,0,"('tractor', 'means_of_transportation'); ('trailer', 'means_of_transportation'); ('tahoe', 'means_of_transportation'); ('florida', 'location')",,,"('tractor', 'florida'); ('trailer', 'florida'); ('tahoe', 'florida')",,
294,2,0,0,1,0,0,"('iron horse logistics, inc.', 'organization'); ('tractor', 'means_of_transportation')",,,"('iron horse logistics, inc.', 'tractor')",,
295,2,0,0,0,1,1,"('jimenez-elvirez', 'person'); ('tahoe', 'means_of_transportation')",,,,"('jimenez-elvirez', 'tahoe')","('tahoe', 'jimenez-elvirez')"
296,3,0,1,2,1,1,"('vehicle', 'means_of_transportation'); ('illegal aliens', 'smuggled_items'); ('laredo, texas', 'location')",,"('florida', 'location')","('vehicle', 'illegal aliens'); ('illegal aliens', 'laredo, texas')","('vehicle', 'laredo, texas')","('vehicle', 'florida')"
297,4,0,0,2,2,2,"('gallo', 'person'); ('iron horse logistics', 'organization'); ('trailer', 'means_of_transportation'); ('florida', 'location')",,,"('gallo', 'iron horse logistics'); ('trailer', 'florida')","('gallo', 'trailer'); ('iron horse logistics', 'trailer')","('trailer', 'gallo'); ('trailer', 'iron horse logistics')"
298,2,0,0,1,0,0,"('tahoe', 'means_of_transportation'); ('tractor-trailer', 'means_of_transportation')",,,"('tahoe', 'tractor-trailer')",,
299,2,0,0,1,0,0,"('tahoe', 'means_of_transportation'); ('tractor-trailer', 'means_of_transportation')",,,"('tahoe', 'tractor-trailer')",,
300,0,6,3,0,4,2,,"('lead vehicle', 'means_of_transportation'); ('rear vehicle', 'means_of_transportation'); ('scout vehicle', 'means_of_transportation'); ('load vehicle', 'means_of_transportation'); ('contraband', 'smuggled_items'); ('aliens', 'smuggled_items')","('lead or load vehicle', 'means_of_transportation'); ('rear or scout vehicle', 'means_of_transportation'); ('contraband or aliens', 'smuggled_items')",,"('lead vehicle', 'contraband'); ('lead vehicle', 'aliens'); ('rear vehicle', 'lead vehicle'); ('scout vehicle', 'load vehicle')","('lead or load vehicle', 'contraband or aliens'); ('rear or scout vehicle', 'lead or load vehicle')"
301,2,0,0,1,0,0,"('trailer', 'means_of_transportation'); ('undocumented aliens', 'smuggled_items')",,,"('trailer', 'undocumented aliens')",,
302,7,2,0,10,5,0,"('sergio maya', 'person'); ('raquel perez-lopez', 'person'); ('ana garduza-lazaro', 'person'); ('alejandra balderas-lopez', 'person'); ('basilia maldonado-aguilar', 'person'); ('trailer', 'means_of_transportation'); ('united states', 'location')","('mexico', 'location'); ('guatemala', 'location')",,"('sergio maya', 'trailer'); ('raquel perez-lopez', 'trailer'); ('ana garduza-lazaro', 'trailer'); ('alejandra balderas-lopez', 'trailer'); ('basilia maldonado-aguilar', 'trailer'); ('sergio maya', 'united states'); ('raquel perez-lopez', 'united states'); ('ana garduza-lazaro', 'united states'); ('alejandra balderas-lopez', 'united states'); ('basilia maldonado-aguilar', 'united states')","('sergio maya', 'mexico'); ('raquel perez-lopez', 'guatemala'); ('ana garduza-lazaro', 'mexico'); ('alejandra balderas-lopez', 'guatemala'); ('basilia maldonado-aguilar', 'mexico')",
303,5,0,0,6,0,0,"('maya', 'person'); ('garduza-lazaro', 'person'); ('maldonado-aguilar', 'person'); ('mexico', 'location'); ('united states', 'location')",,,"('maya', 'mexico'); ('garduza-lazaro', 'mexico'); ('maldonado-aguilar', 'mexico'); ('maya', 'united states'); ('garduza-lazaro', 'united states'); ('maldonado-aguilar', 'united states')",,
304,2,0,1,1,0,1,"('driver', 'person'); ('tractor truck', 'means_of_transportation')",,"('trailer', 'means_of_transportation')","('driver', 'tractor truck')",,"('driver', 'trailer')"
305,3,0,0,3,0,0,"('jimenez-elvirez', 'person'); ('aliens', 'smuggled_items'); ('laredo, texas', 'location')",,,"('jimenez-elvirez', 'aliens'); ('jimenez-elvirez', 'laredo, texas'); ('aliens', 'laredo, texas')",,
306,4,0,0,2,4,4,"('jimenez elvirez', 'person'); ('gallo', 'person'); ('black tractor-trailer', 'means_of_transportation'); ('iron horse logistics', 'organization')",,,"('jimenez elvirez', 'black tractor-trailer'); ('gallo', 'black tractor-trailer')","('iron horse logistics', 'black tractor-trailer'); ('jimenez elvirez', 'gallo'); ('jimenez elvirez', 'iron horse logistics'); ('gallo', 'iron horse logistics')","('jimenez elvirez', 'aliens'); ('aliens', 'black tractor-trailer'); ('black tractor-trailer', 'iron horse logistics'); ('black tractor-trailer', 'gallo')"
307,4,0,1,5,0,4,"('movant', 'person'); ('undocumented aliens', 'smuggled_items'); ('alien smuggling organization', 'organization'); ('stash house', 'location')",,"('co-defendants', 'person')","('movant', 'undocumented aliens'); ('movant', 'alien smuggling organization'); ('undocumented aliens', 'alien smuggling organization'); ('movant', 'stash house'); ('undocumented aliens', 'stash house')",,"('movant', 'co-defendants'); ('co-defendants', 'undocumented aliens'); ('co-defendants', 'alien smuggling organization'); ('co-defendants', 'stash house')"
308,3,1,0,0,4,1,"('white chevrolet pickup', 'means_of_transportation'); ('falfurrias, texas', 'location'); ('undocumented aliens', 'smuggled_items')","('defendant', 'person')",,,"('defendant', 'white chevrolet pickup'); ('defendant', 'undocumented aliens'); ('white chevrolet pickup', 'falfurrias, texas'); ('undocumented aliens', 'falfurrias, texas')","('white chevrolet pickup', 'undocumented aliens')"
309,1,0,0,0,0,0,"('aliens', 'smuggled_items')",,,,,
310,1,0,0,0,0,0,"('aliens', 'smuggled_items')",,,,,
311,0,1,2,0,0,1,,"('twelve material witnesses', 'person')","('material witnesses', 'person'); ('juveniles', 'person')",,,"('material witnesses', 'juveniles')"
312,2,1,1,0,1,1,"('el salvador', 'location'); ('guatemala', 'location')","('mejia-morales', 'person')","('mr. mejia-morales', 'person')",,"('mejia-morales', 'guatemala')","('mr. mejia-morales', 'guatemalan')"
313,2,0,0,1,0,0,"('defendant', 'person'); ('undocumented aliens', 'smuggled_items')",,,"('defendant', 'undocumented aliens')",,
314,2,2,1,0,4,2,"('united states', 'location'); ('motor vehicle', 'means_of_transportation')","('undisclosed person', 'person'); ('undisclosed alien', 'smuggled_items')","('undocumented alien', 'smuggled_items')",,"('undisclosed person', 'undisclosed alien'); ('undisclosed person', 'motor vehicle'); ('undisclosed alien', 'united states'); ('motor vehicle', 'united states')","('undocumented alien', 'united states'); ('undocumented alien', 'motor vehicle')"
315,4,0,0,4,0,1,"('rojas-mendoza', 'person'); ('unknown person', 'person'); ('illegal aliens', 'smuggled_items'); ('mexico', 'location')",,,"('rojas-mendoza', 'unknown person'); ('rojas-mendoza', 'illegal aliens'); ('unknown person', 'illegal aliens'); ('illegal aliens', 'mexico')",,"('rojas-mendoza', 'mexico')"
316,3,2,4,2,4,4,"('rojas-mendoza', 'person'); ('aliens', 'smuggled_items'); ('tahoe', 'means_of_transportation')","('unknown person', 'person'); ('dirt road', 'location')","('guides', 'person'); ('driver', 'person'); ('motel', 'location'); ('vehicle', 'means_of_transportation')","('rojas-mendoza', 'tahoe'); ('aliens', 'tahoe')","('unknown person', 'tahoe'); ('rojas-mendoza', 'aliens'); ('unknown person', 'aliens'); ('tahoe', 'dirt road')","('aliens', 'guides'); ('aliens', 'vehicle'); ('rojas-mendoza', 'vehicle'); ('driver', 'vehicle')"
317,4,0,5,3,0,6,"('rojas-mendoza', 'person'); ('houston', 'location'); ('south texas', 'location'); ('aliens', 'smuggled_items')",,"('co-conspirator', 'person'); ('guides', 'person'); ('driver', 'person'); ('u.s.', 'location'); ('hotel', 'location')","('rojas-mendoza', 'houston'); ('rojas-mendoza', 'south texas'); ('rojas-mendoza', 'aliens')",,"('rojas-mendoza', 'u.s.'); ('rojas-mendoza', 'co-conspirator'); ('rojas-mendoza', 'hotel'); ('rojas-mendoza', 'guides'); ('rojas-mendoza', 'driver'); ('aliens', 'guides')"
318,3,0,0,3,0,0,"('allende-garcia', 'person'); ('tractor-trailer', 'means_of_transportation'); ('laredo, texas', 'location')",,,"('allende-garcia', 'tractor-trailer'); ('allende-garcia', 'laredo, texas'); ('tractor-trailer', 'laredo, texas')",,
319,1,2,1,0,3,1,"('windjammer', 'means_of_transportation')","('border patrol agents', 'person'); ('three men', 'person')","('men', 'person')",,"('border patrol agents', 'three men'); ('three men', 'windjammer'); ('border patrol agents', 'windjammer')","('men', 'windjammer')"
320,1,1,1,0,1,2,"('united states', 'location')","('mexicans', 'person')","('men', 'person')",,"('mexicans', 'united states')","('men', 'mexicans'); ('men', 'united states')"
